coolingdegreedays,monthtodateheatingdegreedays,since1jancoolingdegreedays,year,snowdepthi,meanwindspdi,maxtempm,since1julsnowfallm,mon,minpressurem,meanpressurei,maxdewptm,since1sepcoolingdegreedays,snowfalli,minwspdi,heatingdegreedaysnormal,since1sepcoolingdegreedaysnormal,meantempm,minvisi,since1jancoolingdegreedaysnormal,precipsource,gdegreedays,since1julheatingdegreedays,meanwindspdm,thunder,meandewpti,since1sepheatingdegreedays,maxvism,maxvisi,monthtodatecoolingdegreedays,mindewpti,since1julheatingdegreedaysnormal,meantempi,maxpressurem,maxhumidity,date,meanwdird,meandewptm,coolingdegreedaysnormal,maxpressurei,monthtodateheatingdegreedaysnormal,maxwspdm,meanvisi,meanwdire,humidity,monthtodatesnowfalli,min,hail,mintempm,heatingdegreedays,precipm,tzname,since1julsnowfalli,hour,precipi,since1sepheatingdegreedaysnormal,mday,meanpressurem,minhumidity,minwspdm,minvism,meanvism,minpressurei,snowfallm,monthtodatesnowfallm,rain,snowdepthm,maxwspdi,monthtodatecoolingdegreedaysnormal,pretty,mindewptm,fog,maxdewpti,maxtempi,snow,tornado,mintempi
5,0,697,2013,,14,24,0.00,08,1005,29.76,17,,0.00,7,0,,21,10,548,,20,2,23,0,52,,16,10,105,47,6,70,1014,87,"{'tzname': 'America/New_York', 'mday': '14', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 14, 2013'}",282,11,8,29.96,0,40,10,,,0.00,00,0,17,0,0.00,America/New_York,0.00,12,0.00,,14,1008,38,11,16,16,29.67,0.00,0.00,0,,25,116,"12:00 PM EDT on August 14, 2013",8,0,63,76,0,0,63
4,0,701,2013,,11,26,0.00,08,1015,30.04,10,,0.00,6,0,,21,10,556,,19,2,17,0,48,,16,10,109,45,6,69,1018,69,"{'tzname': 'America/New_York', 'mday': '15', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 15, 2013'}",282,9,8,30.07,0,27,10,,,0.00,00,0,16,0,0.00,America/New_York,0.00,12,0.00,,15,1017,33,10,16,16,29.97,0.00,0.00,0,,17,124,"12:00 PM EDT on August 15, 2013",7,0,50,78,0,0,60
6,0,707,2013,,8,27,0.00,08,1020,30.15,13,,0.00,6,0,,22,10,564,,24,2,14,0,51,,16,10,115,47,6,71,1022,63,"{'tzname': 'America/New_York', 'mday': '16', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 16, 2013'}",263,11,8,30.19,0,26,10,,,0.00,00,0,17,0,0.00,America/New_York,0.00,12,0.00,,16,1021,32,10,16,16,30.12,0.00,0.00,0,,16,132,"12:00 PM EDT on August 16, 2013",8,0,56,80,0,0,62
4,0,711,2013,,7,23,0.00,08,1023,30.25,16,,0.00,0,0,,21,10,571,,18,2,12,0,56,,16,10,119,53,6,69,1025,78,"{'tzname': 'America/New_York', 'mday': '17', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 17, 2013'}",124,13,7,30.28,0,23,10,,,0.00,00,0,18,0,0.00,America/New_York,0.00,12,0.00,,17,1024,57,0,16,16,30.20,0.00,0.00,0,,14,139,"12:00 PM EDT on August 17, 2013",12,0,60,74,0,0,64
6,0,717,2013,,6,26,0.00,08,1019,30.20,16,,0.00,0,0,,22,10,578,,20,2,10,0,59,,16,10,125,55,6,71,1025,84,"{'tzname': 'America/New_York', 'mday': '18', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 18, 2013'}",179,15,7,30.27,0,23,10,,,0.00,00,0,17,0,0.00,America/New_York,0.00,12,0.00,,18,1023,47,0,16,16,30.09,0.00,0.00,0,,14,146,"12:00 PM EDT on August 18, 2013",13,0,61,78,0,0,63
9,0,726,2013,,9,29,0.00,08,1014,30.00,15,,0.00,7,0,,23,10,585,,24,2,14,0,57,,16,10,134,54,6,74,1019,78,"{'tzname': 'America/New_York', 'mday': '19', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 19, 2013'}",271,14,7,30.08,0,24,10,,,0.00,00,0,18,0,0.00,America/New_York,0.00,12,0.00,,19,1016,37,11,16,16,29.95,0.00,0.00,0,,15,153,"12:00 PM EDT on August 19, 2013",12,0,59,84,0,0,64
13,0,739,2013,,7,31,0.00,08,1015,30.04,17,,0.00,0,0,,26,10,592,,28,2,11,0,60,,16,10,147,55,6,78,1019,70,"{'tzname': 'America/New_York', 'mday': '20', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 20, 2013'}",281,16,7,30.09,0,21,10,,,0.00,00,0,21,0,0.00,America/New_York,0.00,12,0.00,,20,1017,34,0,16,16,29.98,0.00,0.00,0,,13,160,"12:00 PM EDT on August 20, 2013",13,0,63,87,0,0,69
13,0,752,2013,0.00,7,32,0.00,08,1016,30.08,18,,0.00,0,0,,26,10,599,,28,2,12,0,61,,16,10,160,58,6,78,1021,68,"{'tzname': 'America/New_York', 'mday': '21', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 21, 2013'}",243,16,7,30.14,0,26,10,,,0.00,00,0,19,0,0.00,America/New_York,0.00,12,0.00,,21,1019,40,0,16,16,30.02,0.00,0.00,0,0.00,16,167,"12:00 PM EDT on August 21, 2013",14,0,64,89,0,0,67
15,0,767,2013,0.00,12,32,0.00,08,1010,29.93,21,,0.00,7,0,,27,9,606,,30,2,20,0,65,,16,10,175,62,6,80,1017,87,"{'tzname': 'America/New_York', 'mday': '22', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 22, 2013'}",229,18,7,30.03,0,34,10,,,0.00,00,0,21,0,0.00,America/New_York,0.00,12,0.00,,22,1013,43,11,14,16,29.82,0.00,0.00,0,0.00,21,174,"12:00 PM EDT on August 22, 2013",17,0,69,89,0,0,70
7,0,774,2013,0.00,10,26,0.00,08,1009,29.95,20,,0.00,0,0,,22,10,613,,23,2,15,0,58,,16,10,182,50,6,72,1020,84,"{'tzname': 'America/New_York', 'mday': '23', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 23, 2013'}",16,14,7,30.12,0,29,10,,,0.00,00,0,19,0,0.00,America/New_York,0.00,12,0.00,,23,1014,46,0,16,16,29.81,0.00,0.00,0,0.00,18,181,"12:00 PM EDT on August 23, 2013",10,0,68,78,0,0,66
1,0,775,2013,0.00,9,22,0.00,08,1021,30.27,10,,0.00,5,0,,19,10,619,,16,2,14,0,46,,16,10,183,41,6,66,1027,64,"{'tzname': 'America/New_York', 'mday': '24', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 24, 2013'}",77,8,6,30.33,0,24,10,,,0.00,00,0,16,0,0.00,America/New_York,0.00,12,0.00,,24,1025,36,8,16,16,30.14,0.00,0.00,0,0.00,15,187,"12:00 PM EDT on August 24, 2013",5,0,50,72,0,0,60
7,0,782,2013,0.00,9,28,0.00,08,1022,30.28,13,,0.00,4,0,,22,10,625,,22,2,15,0,51,,16,10,190,47,6,72,1028,72,"{'tzname': 'America/New_York', 'mday': '25', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 25, 2013'}",217,11,6,30.36,0,27,10,,,0.00,00,0,16,0,0.00,America/New_York,0.00,12,0.00,,25,1025,33,6,16,16,30.19,0.00,0.00,0,0.00,17,193,"12:00 PM EDT on August 25, 2013",8,0,55,83,0,0,61
11,0,793,2013,,11,29,0.00,08,1011,30.01,18,,0.00,7,0,,24,10,631,,26,2,18,0,60,,16,10,201,55,6,76,1022,73,"{'tzname': 'America/New_York', 'mday': '26', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 26, 2013'}",242,16,6,30.19,0,24,10,,,0.00,00,0,19,0,0.25,America/New_York,0.00,12,0.01,,26,1016,44,11,16,16,29.87,0.00,0.00,1,,15,199,"12:00 PM EDT on August 26, 2013",13,0,64,84,0,0,67
6,0,799,2013,,5,24,0.00,08,1011,29.87,20,,0.00,0,0,,22,3,637,,20,2,8,0,65,,16,10,207,64,6,71,1012,97,"{'tzname': 'America/New_York', 'mday': '27', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 27, 2013'}",86,18,6,29.90,0,21,7,,,0.00,00,0,18,0,0.25,America/New_York,0.00,12,0.01,,27,1011,69,0,5,12,29.85,0.00,0.00,0,,13,205,"12:00 PM EDT on August 27, 2013",18,0,68,76,0,0,65
2,0,801,2013,,6,23,0.00,08,1011,29.90,18,,0.00,0,0,,19,0,643,,17,2,9,0,62,,16,10,209,60,6,67,1015,100,"{'tzname': 'America/New_York', 'mday': '28', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 28, 2013'}",90,17,6,29.98,0,24,2,,,0.00,00,0,16,0,0.00,America/New_York,0.00,12,0.00,,28,1012,73,0,0,4,29.87,0.00,0.00,0,,15,211,"12:00 PM EDT on August 28, 2013",16,1,64,73,0,0,61
0,0,801,2013,,10,19,0.00,08,1014,30.03,17,,0.00,4,1,,18,0,649,,14,2,15,0,61,,16,10,209,55,7,65,1019,93,"{'tzname': 'America/New_York', 'mday': '29', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 29, 2013'}",48,16,6,30.08,1,27,5,,,0.00,00,0,17,0,T,America/New_York,0.00,12,T,,29,1017,78,6,0,8,29.96,0.00,0.00,0,,17,217,"12:00 PM EDT on August 29, 2013",13,1,63,67,0,0,62
9,0,810,2013,,9,29,0.00,08,1010,29.92,19,,0.00,0,1,,23,10,655,,23,2,14,0,61,,16,10,218,57,8,74,1016,84,"{'tzname': 'America/New_York', 'mday': '30', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 30, 2013'}",254,16,6,30.02,2,24,10,,,0.00,00,0,17,0,0.00,America/New_York,0.00,12,0.00,,30,1013,48,0,16,16,29.83,0.00,0.00,0,,15,223,"12:00 PM EDT on August 30, 2013",14,0,67,84,0,0,63
11,0,821,2013,,10,28,0.00,08,1009,29.81,22,,0.00,4,1,,24,4,659,,26,2,16,0,69,,16,10,229,66,13,76,1010,90,"{'tzname': 'America/New_York', 'mday': '31', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 31, 2013'}",209,21,5,29.84,3,27,7,,,0.00,00,0,21,0,T,America/New_York,0.00,12,T,,31,1009,69,6,6,12,29.79,0.00,0.00,1,,17,227,"12:00 PM EDT on August 31, 2013",19,0,72,82,0,0,69
0,24,920,2013,,6,8,T,12,1016,30.15,5,,0.00,0,25,,5,0,747,,0,1040,10,0,36,,16,10,0,26,1080,41,1030,96,"{'tzname': 'America/New_York', 'mday': '01', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 01, 2013'}",317,2,0,30.42,25,24,6,,,0.00,00,0,1,24,6.86,America/New_York,T,12,0.27,,01,1021,69,0,1,9,30.01,0.00,0.00,1,,15,0,"12:00 PM EST on December 01, 2013",-3,0,41,47,0,0,34
0,50,920,2013,,5,5,T,12,1013,29.97,3,,0.00,0,26,,4,0,747,,0,1066,8,0,36,,16,10,0,35,1106,39,1016,92,"{'tzname': 'America/New_York', 'mday': '02', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 02, 2013'}",331,2,0,30.01,51,19,4,,,0.00,00,0,3,26,0.00,America/New_York,T,12,0.00,,02,1015,79,0,0,6,29.93,0.00,0.00,0,,12,0,"12:00 PM EST on December 02, 2013",2,0,37,41,0,0,37
0,72,920,2013,,8,9,T,12,1011,29.90,2,,0.00,4,26,,6,1,747,,0,1088,13,0,33,,16,10,0,29,1132,43,1014,92,"{'tzname': 'America/New_York', 'mday': '03', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 03, 2013'}",320,1,0,29.95,77,21,6,,,0.00,00,0,2,22,0.00,America/New_York,T,12,0.00,,03,1012,50,6,2,9,29.85,0.00,0.00,0,,13,0,"12:00 PM EST on December 03, 2013",-2,0,36,49,0,0,36
0,97,920,2013,,7,7,T,12,1014,30.10,-1,,0.00,0,26,,4,6,747,,0,1113,12,0,27,,16,10,0,23,1158,40,1023,76,"{'tzname': 'America/New_York', 'mday': '04', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 04, 2013'}",289,-3,0,30.21,103,26,9,,,0.00,00,0,2,25,T,America/New_York,T,12,T,,04,1019,45,0,10,15,29.96,0.00,0.00,0,,16,0,"12:00 PM EST on December 04, 2013",-5,0,31,45,0,0,35
0,115,920,2013,,4,14,T,12,1013,30.08,12,,0.00,0,27,,8,0,747,,0,1131,7,0,42,,16,10,0,30,1185,47,1023,93,"{'tzname': 'America/New_York', 'mday': '05', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 05, 2013'}",151,6,0,30.22,130,26,5,,,0.00,00,0,2,18,0.25,America/New_York,T,12,0.01,,05,1019,76,0,0,9,29.92,0.00,0.00,0,,16,0,"12:00 PM EST on December 05, 2013",-1,1,53,57,0,0,36
0,134,920,2013,,11,14,T,12,1012,29.97,12,,T,5,27,,8,2,747,,0,1150,17,0,44,,16,10,0,32,1212,46,1020,93,"{'tzname': 'America/New_York', 'mday': '06', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 06, 2013'}",288,7,0,30.13,157,32,7,,,T,00,0,2,19,7.62,America/New_York,T,12,0.30,,06,1015,54,8,3,12,29.88,T,T,1,,20,0,"12:00 PM EST on December 06, 2013",0,0,54,57,1,0,35
0,162,920,2013,,11,6,0.25,12,1019,30.25,0,,0.10,6,27,,3,4,747,,0,1178,17,0,24,,16,10,0,15,1239,37,1031,89,"{'tzname': 'America/New_York', 'mday': '07', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 07, 2013'}",317,-4,0,30.46,184,35,9,,,0.10,00,0,-1,28,2.29,America/New_York,0.10,12,0.09,,07,1024,44,10,6,15,30.08,0.25,0.25,1,,22,0,"12:00 PM EST on December 07, 2013",-9,0,32,42,1,0,31
0,197,920,2013,0.00,7,0,0.25,12,1031,30.54,-9,,0.00,0,28,,-1,10,747,,0,1213,10,0,13,,16,10,0,11,1267,30,1036,55,"{'tzname': 'America/New_York', 'mday': '08', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 08, 2013'}",346,-11,0,30.59,212,23,10,,,0.10,00,0,-3,35,0.00,America/New_York,0.10,12,0.00,,08,1034,43,0,16,16,30.46,0.00,0.25,0,0.00,14,0,"12:00 PM EST on December 08, 2013",-12,0,16,32,0,0,27
0,225,920,2013,,12,9,1.27,12,1012,30.18,5,,0.40,0,28,,3,1,747,,0,1241,19,0,32,,16,10,0,15,1295,37,1032,96,"{'tzname': 'America/New_York', 'mday': '09', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 09, 2013'}",71,0,0,30.48,240,29,3,,,0.50,00,0,-3,28,10.92,America/New_York,0.50,12,0.43,,09,1022,47,0,2,5,29.88,1.02,1.27,1,,18,0,"12:00 PM EST on December 09, 2013",-9,0,41,48,1,0,26
0,259,920,2013,,11,3,2.03,12,1009,29.87,0,,0.30,5,28,,1,0,747,,0,1275,17,0,27,,16,10,0,13,1323,33,1016,89,"{'tzname': 'America/New_York', 'mday': '10', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 10, 2013'}",252,-3,0,30.01,268,34,5,,,0.80,00,0,-3,32,1.78,America/New_York,0.80,12,0.07,,10,1011,50,8,1,8,29.79,0.76,2.03,0,,21,0,"12:00 PM EST on December 10, 2013",-11,1,32,38,1,0,27
0,296,920,2013,,14,0,2.03,12,1017,30.14,-8,,0.00,10,29,,-2,10,747,,0,1312,22,0,16,,16,10,0,14,1352,28,1023,68,"{'tzname': 'America/New_York', 'mday': '11', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 11, 2013'}",245,-9,0,30.22,297,35,10,,,0.80,00,0,-4,37,0.00,America/New_York,0.80,12,0.00,,11,1021,53,16,16,16,30.04,0.00,2.03,0,,22,0,"12:00 PM EST on December 11, 2013",-10,0,17,32,0,0,24
0,338,920,2013,,12,-3,2.03,12,1019,30.20,-9,,0.00,8,29,,-5,10,747,,0,1354,19,0,4,,16,10,0,-4,1381,23,1025,68,"{'tzname': 'America/New_York', 'mday': '12', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 12, 2013'}",287,-16,0,30.28,326,32,10,,,0.80,00,0,-8,42,0.00,America/New_York,0.80,12,0.00,,12,1023,26,13,16,16,30.09,0.00,2.03,0,,20,0,"12:00 PM EST on December 12, 2013",-20,0,16,27,0,0,18
0,380,920,2013,,14,-1,2.03,12,1016,30.12,-9,,0.00,6,29,,-5,10,747,,0,1396,22,0,8,,16,10,0,1,1410,23,1029,68,"{'tzname': 'America/New_York', 'mday': '13', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 13, 2013'}",274,-13,0,30.40,355,34,10,,,0.80,00,0,-9,42,0.00,America/New_York,0.80,12,0.00,,13,1020,42,10,16,16,30.01,0.00,2.03,0,,21,0,"12:00 PM EST on December 13, 2013",-17,0,16,30,0,0,16
0,424,920,2013,,14,-1,10.16,12,1021,30.46,-2,,3.20,6,30,,-6,0,747,,0,1440,22,0,11,,16,10,0,-8,1440,21,1036,88,"{'tzname': 'America/New_York', 'mday': '14', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 14, 2013'}",44,-12,0,30.61,385,52,5,,,4.00,00,0,-12,44,5.59,America/New_York,4.00,12,0.22,,14,1031,42,10,0,7,30.16,8.13,10.16,0,,32,0,"12:00 PM EST on December 14, 2013",-22,1,29,31,1,0,11
0,458,920,2013,,19,3,12.70,12,995,29.62,3,,1.00,9,30,,-1,0,747,,0,1474,30,0,27,,16,10,0,18,1470,31,1019,100,"{'tzname': 'America/New_York', 'mday': '15', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 15, 2013'}",348,-3,0,30.09,415,66,4,,,5.00,00,0,-5,34,16.26,America/New_York,5.00,12,0.64,,15,1003,63,14,0,7,29.39,2.54,12.70,1,,41,0,"12:00 PM EST on December 15, 2013",-8,1,37,38,1,0,23
0,498,920,2013,0.00,14,-1,12.70,12,1007,29.97,-6,,T,8,30,,-4,4,747,,0,1514,22,0,11,,16,10,0,5,1500,25,1023,75,"{'tzname': 'America/New_York', 'mday': '16', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 16, 2013'}",279,-12,0,30.22,445,40,9,,,5.00,00,0,-7,40,T,America/New_York,5.00,12,T,,16,1015,35,13,6,15,29.75,T,12.70,0,0.00,25,0,"12:00 PM EST on December 16, 2013",-15,0,21,30,1,0,20
0,544,920,2013,0.00,10,-2,28.96,12,1014,30.12,-4,,6.40,5,31,,-7,0,747,,0,1560,15,0,12,,16,10,0,-3,1531,19,1026,96,"{'tzname': 'America/New_York', 'mday': '17', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 17, 2013'}",4,-11,0,30.29,476,35,4,,,11.40,00,0,-13,46,13.46,America/New_York,11.40,12,0.53,,17,1020,49,8,0,7,29.95,16.26,28.96,0,0.00,22,0,"12:00 PM EST on December 17, 2013",-19,1,25,28,1,0,9
0,581,920,2013,,13,2,28.96,12,1011,29.94,-7,,T,9,31,,-2,7,747,,0,1597,21,0,17,,16,10,0,14,1562,28,1019,84,"{'tzname': 'America/New_York', 'mday': '18', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 18, 2013'}",298,-8,0,30.08,507,29,10,,,11.40,00,0,-7,37,T,America/New_York,11.40,12,T,,18,1014,44,14,11,16,29.86,T,28.96,0,,18,0,"12:00 PM EST on December 18, 2013",-10,0,19,36,0,0,19
0,611,920,2013,,12,6,28.96,12,1014,30.05,-3,,0.00,7,31,,2,10,747,,0,1627,19,0,22,,16,10,0,19,1593,35,1020,69,"{'tzname': 'America/New_York', 'mday': '19', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 19, 2013'}",233,-6,0,30.12,538,40,10,,,11.40,00,0,-3,30,0.00,America/New_York,11.40,12,0.00,,19,1017,43,11,16,16,29.96,0.00,28.96,0,,25,0,"12:00 PM EST on December 19, 2013",-7,0,26,43,0,0,27
0,634,920,2013,,8,11,28.96,12,1013,30.02,1,,0.00,0,32,,6,7,747,,0,1650,13,0,30,,16,10,0,25,1625,42,1020,82,"{'tzname': 'America/New_York', 'mday': '20', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 20, 2013'}",201,-1,0,30.13,570,27,10,,,11.40,00,0,0,23,0.00,America/New_York,11.40,12,0.00,,20,1016,50,0,11,15,29.91,0.00,28.96,0,,17,0,"12:00 PM EST on December 20, 2013",-4,0,34,51,0,0,32
0,651,920,2013,,11,12,28.96,12,1012,29.92,8,,0.00,7,32,,9,9,747,,0,1667,18,0,41,,16,10,0,33,1657,48,1014,89,"{'tzname': 'America/New_York', 'mday': '21', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 21, 2013'}",215,5,0,29.96,602,27,10,,,11.40,00,0,5,17,0.00,America/New_York,11.40,12,0.00,,21,1013,67,11,14,16,29.88,0.00,28.96,0,,17,0,"12:00 PM EST on December 21, 2013",1,0,46,54,0,0,41
0,671,920,2013,,8,12,28.96,12,1009,29.90,10,,0.00,4,32,,7,0,747,,0,1687,12,0,40,,16,10,0,34,1689,45,1017,100,"{'tzname': 'America/New_York', 'mday': '22', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 22, 2013'}",52,4,0,30.04,634,40,3,,,11.40,00,0,2,20,0.25,America/New_York,11.40,12,0.01,,22,1012,83,6,0,5,29.81,0.00,28.96,1,,25,0,"12:00 PM EST on December 22, 2013",1,1,50,54,0,0,35
0,699,920,2013,0.00,6,4,28.96,12,1015,30.04,2,,0.00,0,33,,3,0,747,,0,1715,9,0,34,,16,10,0,30,1722,37,1019,100,"{'tzname': 'America/New_York', 'mday': '23', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 23, 2013'}",341,1,0,30.09,667,23,4,,,11.40,00,0,1,28,17.27,America/New_York,11.40,12,0.68,,23,1017,85,0,0,6,29.98,0.00,28.96,1,0.00,14,0,"12:00 PM EST on December 23, 2013",-1,1,36,40,0,0,33
0,730,920,2013,0.00,10,4,28.96,12,1017,30.12,1,,0.00,7,33,,1,10,747,,0,1746,17,0,20,,16,10,0,11,1755,34,1023,85,"{'tzname': 'America/New_York', 'mday': '24', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 24, 2013'}",321,-7,0,30.21,700,27,10,,,11.40,00,0,-2,31,0.00,America/New_York,11.40,12,0.00,,24,1020,44,11,16,16,30.05,0.00,28.96,0,0.00,17,0,"12:00 PM EST on December 24, 2013",-12,0,34,40,0,0,28
0,773,920,2013,0.00,10,-2,28.96,12,1023,30.45,-11,,T,0,33,,-6,10,747,,0,1789,16,0,3,,16,10,0,-2,1788,22,1035,60,"{'tzname': 'America/New_York', 'mday': '25', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 25, 2013'}",286,-16,0,30.56,733,37,10,,,11.40,00,0,-9,43,T,America/New_York,11.40,12,T,,25,1031,38,0,16,16,30.21,T,28.96,0,0.00,23,0,"12:00 PM EST on December 25, 2013",-19,0,12,28,0,0,15
0,809,920,2013,0.00,7,2,29.72,12,1019,30.27,-1,,0.30,0,33,,-2,1,747,,0,1825,11,0,23,,16,10,0,5,1821,29,1033,92,"{'tzname': 'America/New_York', 'mday': '26', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 26, 2013'}",204,-5,0,30.51,766,27,8,,,11.70,00,0,-6,36,1.27,America/New_York,11.70,12,0.05,,26,1025,47,0,1,12,30.09,0.76,29.72,1,0.00,17,0,"12:00 PM EST on December 26, 2013",-15,0,31,36,1,0,21
0,842,920,2013,0.00,12,2,29.72,12,1023,30.24,-6,,0.00,7,34,,0,10,747,,0,1858,19,0,18,,16,10,0,16,1855,32,1025,75,"{'tzname': 'America/New_York', 'mday': '27', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 27, 2013'}",257,-8,0,30.28,800,32,10,,,11.70,00,0,-2,33,0.00,America/New_York,11.70,12,0.00,,27,1024,47,11,16,16,30.20,0.00,29.72,0,0.00,20,0,"12:00 PM EST on December 27, 2013",-9,0,21,35,0,0,28
0,869,920,2013,0.00,10,9,29.72,12,1015,30.10,-3,,0.00,5,34,,3,9,747,,0,1885,17,0,23,,16,10,0,20,1889,38,1023,75,"{'tzname': 'America/New_York', 'mday': '28', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 28, 2013'}",230,-5,0,30.22,834,37,10,,,11.70,00,0,-3,27,0.00,America/New_York,11.70,12,0.00,,28,1019,39,8,14,16,29.99,0.00,29.72,0,0.00,23,0,"12:00 PM EST on December 28, 2013",-7,0,26,48,0,0,27
0,895,920,2013,0.00,8,7,29.72,12,995,29.72,4,,0.00,0,34,,4,0,747,,0,1911,13,0,34,,16,10,0,25,1923,39,1017,100,"{'tzname': 'America/New_York', 'mday': '29', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 29, 2013'}",55,1,0,30.05,868,42,5,,,11.70,00,0,1,26,33.53,America/New_York,11.70,12,1.32,,29,1006,59,0,0,8,29.39,0.00,29.72,1,0.00,26,0,"12:00 PM EST on December 29, 2013",-4,0,40,44,1,0,33
0,928,920,2013,,14,7,29.72,12,999,29.85,1,,0.00,7,34,,0,10,747,,0,1944,22,0,23,,16,10,0,6,1957,32,1022,92,"{'tzname': 'America/New_York', 'mday': '30', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 30, 2013'}",291,-5,0,30.17,902,42,10,,,11.70,00,0,-7,33,0.00,America/New_York,11.70,12,0.00,,30,1011,38,11,16,16,29.51,0.00,29.72,0,,26,0,"12:00 PM EST on December 30, 2013",-14,0,34,44,0,0,19
0,973,920,2013,,9,-3,29.72,12,1017,30.12,-11,,T,5,35,,-7,9,747,,0,1989,15,0,2,,16,10,0,-7,1994,20,1022,60,"{'tzname': 'America/New_York', 'mday': '31', 'hour': '12', 'mon': '12', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EST on December 31, 2013'}",290,-17,0,30.18,937,27,10,,,11.70,00,0,-10,45,T,America/New_York,11.70,12,T,,31,1020,36,8,14,16,30.04,T,29.72,0,,17,0,"12:00 PM EST on December 31, 2013",-22,0,13,26,1,0,14
