coolingdegreedays,monthtodateheatingdegreedays,since1jancoolingdegreedays,year,snowdepthi,meanwindspdi,maxtempm,since1julsnowfallm,mon,minpressurem,meanpressurei,maxdewptm,since1sepcoolingdegreedays,snowfalli,minwspdi,heatingdegreedaysnormal,since1sepcoolingdegreedaysnormal,meantempm,minvisi,since1jancoolingdegreedaysnormal,precipsource,gdegreedays,since1julheatingdegreedays,meanwindspdm,thunder,meandewpti,since1sepheatingdegreedays,maxvism,maxvisi,monthtodatecoolingdegreedays,mindewpti,since1julheatingdegreedaysnormal,meantempi,maxpressurem,maxhumidity,date,meanwdird,meandewptm,coolingdegreedaysnormal,maxpressurei,monthtodateheatingdegreedaysnormal,maxwspdm,meanvisi,meanwdire,humidity,monthtodatesnowfalli,min,hail,mintempm,heatingdegreedays,precipm,tzname,since1julsnowfalli,hour,precipi,since1sepheatingdegreedaysnormal,mday,meanpressurem,minhumidity,minwspdm,minvism,meanvism,minpressurei,snowfallm,monthtodatesnowfallm,rain,snowdepthm,maxwspdi,monthtodatecoolingdegreedaysnormal,pretty,mindewptm,fog,maxdewpti,maxtempi,snow,tornado,mintempi
0,,,2012,,4,16,,10,996,29.53,8,,0.00,0,,,9,5,,,0,,6,0,39,,16,10,,34,,48,1007,87,"{'tzname': 'America/Chicago', 'mday': '16', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 16, 2012'}",75,4,,29.75,,16,10,,,,00,0,3,16,1.27,America/Chicago,,12,0.05,,16,1000,55,0,8,16,29.41,0.00,,1,,10,,"12:00 PM CDT on October 16, 2012",1,0,46,60,0,0,37
0,,,2012,,5,11,,10,987,29.25,7,,0.00,0,,,7,3,,,0,,8,0,41,,16,10,,32,,44,996,87,"{'tzname': 'America/Chicago', 'mday': '17', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 17, 2012'}",45,5,,29.41,,27,9,,,,00,0,3,21,0.00,America/Chicago,,12,0.00,,17,990,76,0,5,14,29.14,0.00,,1,,17,,"12:00 PM CDT on October 17, 2012",0,0,45,51,0,0,37
0,,,2012,,2,11,,10,985,29.21,7,,0.00,0,,,9,1,,,0,,3,0,42,,16,10,,39,,48,995,87,"{'tzname': 'America/Chicago', 'mday': '18', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 18, 2012'}",232,6,,29.39,,16,7,,,,00,0,7,18,12.70,America/Chicago,,12,0.50,,18,989,71,0,2,11,29.08,0.00,,1,,10,,"12:00 PM CDT on October 18, 2012",4,0,45,51,0,0,44
0,,,2012,,6,11,,10,996,29.59,6,,0.00,0,,,6,2,,,0,,10,0,38,,16,10,,30,,43,1006,87,"{'tzname': 'America/Chicago', 'mday': '19', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 19, 2012'}",60,3,,29.71,,19,9,,,,00,0,2,22,1.52,America/Chicago,,12,0.06,,19,1002,62,0,3,15,29.41,0.00,,1,,12,,"12:00 PM CDT on October 19, 2012",-1,0,43,51,0,0,35
0,,,2012,,2,11,,10,1006,29.75,5,,0.00,0,,,4,7,,,0,,3,0,32,,16,10,,23,,40,1009,87,"{'tzname': 'America/Chicago', 'mday': '20', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 20, 2012'}",200,0,,29.79,,13,10,,,,00,0,-2,26,0.00,America/Chicago,,12,0.00,,20,1007,58,0,11,16,29.70,0.00,,0,,8,,"12:00 PM CDT on October 20, 2012",-5,0,41,51,0,0,28
0,,,2012,,1,13,,10,1009,29.86,6,,0.00,0,,,6,1,,,0,,2,0,35,,16,10,,23,,42,1014,87,"{'tzname': 'America/Chicago', 'mday': '21', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 21, 2012'}",73,2,,29.94,,11,9,,,,00,0,-2,24,0.00,America/Chicago,,12,0.00,,21,1011,62,0,1,14,29.81,0.00,,1,,7,,"12:00 PM CDT on October 21, 2012",-5,0,43,55,0,0,28
0,,,2012,,7,11,,10,1013,30.02,6,,0.00,0,,,7,10,,,0,,11,0,40,,16,10,,36,,45,1018,87,"{'tzname': 'America/Chicago', 'mday': '22', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 22, 2012'}",59,4,,30.07,,26,10,,,,00,0,4,20,0.00,America/Chicago,,12,0.00,,22,1016,67,0,16,16,29.93,0.00,,0,,16,,"12:00 PM CDT on October 22, 2012",2,0,43,51,0,0,39
0,,,2012,,15,8,,10,1008,29.84,6,,0.00,0,,,7,1,,,0,,24,1,40,,16,10,,39,,45,1016,87,"{'tzname': 'America/Chicago', 'mday': '23', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 23, 2012'}",60,4,,30.01,,35,4,,,,00,0,7,20,5.59,America/Chicago,,12,0.22,,23,1010,76,0,2,7,29.76,0.00,,1,,22,,"12:00 PM CDT on October 23, 2012",4,0,43,46,0,0,44
0,,,2012,,1,14,,10,1007,29.79,11,,0.00,0,,,11,0,,,2,,2,1,45,,16,10,,41,,52,1011,88,"{'tzname': 'America/Chicago', 'mday': '24', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 24, 2012'}",345,7,,29.85,,19,5,,,,00,0,8,14,6.86,America/Chicago,,12,0.27,,24,1009,77,0,0,9,29.75,0.00,,1,,12,,"12:00 PM CDT on October 24, 2012",5,1,52,57,0,0,46
0,,,2012,,10,8,,10,1003,29.73,5,,0.00,5,,,4,4,,,0,,16,0,32,,16,10,,27,,40,1013,87,"{'tzname': 'America/Chicago', 'mday': '25', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 25, 2012'}",308,0,,29.91,,26,8,,,,00,0,1,26,8.13,America/Chicago,,12,0.32,,25,1007,75,8,6,14,29.63,0.00,,1,,16,,"12:00 PM CDT on October 25, 2012",-3,0,41,46,1,0,33
0,,,2012,,11,3,,10,1013,30.13,-3,,0.00,0,,,0,10,,,0,,18,0,23,,16,10,,19,,32,1024,80,"{'tzname': 'America/Chicago', 'mday': '26', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 26, 2012'}",256,-5,,30.24,,32,10,,,,00,0,-3,32,0.00,America/Chicago,,12,0.00,,26,1020,52,0,16,16,29.93,0.00,,0,,20,,"12:00 PM CDT on October 26, 2012",-7,0,27,37,1,0,26
0,,,2012,,4,3,,10,1024,30.26,-6,,0.00,0,,,-1,10,,,0,,6,0,19,,16,10,,18,,30,1026,86,"{'tzname': 'America/Chicago', 'mday': '27', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 27, 2012'}",266,-7,,30.31,,23,10,,,,00,0,-5,35,0.00,America/Chicago,,12,0.00,,27,1025,45,0,16,16,30.23,0.00,,0,,14,,"12:00 PM CDT on October 27, 2012",-8,0,21,37,0,0,23
0,,,2012,,4,4,,10,1025,30.30,-3,,0.00,0,,,0,10,,,0,,6,0,24,,16,10,,21,,32,1026,80,"{'tzname': 'America/Chicago', 'mday': '28', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 28, 2012'}",321,-4,,30.31,,19,10,,,,00,0,-3,32,0.00,America/Chicago,,12,0.00,,28,1026,56,0,16,16,30.27,0.00,,0,,12,,"12:00 PM CDT on October 28, 2012",-6,0,27,39,0,0,26
0,,,2012,,5,7,,10,1025,30.31,0,,0.00,2,,,3,10,,,0,,8,0,27,,16,10,,25,,37,1027,86,"{'tzname': 'America/Chicago', 'mday': '29', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 29, 2012'}",49,-3,,30.34,,16,10,,,,00,0,-1,28,0.00,America/Chicago,,12,0.00,,29,1026,46,3,16,16,30.28,0.00,,0,,10,,"12:00 PM CDT on October 29, 2012",-4,0,32,44,0,0,30
0,,,2012,,6,5,,10,1023,30.24,-3,,0.00,4,,,1,10,,,0,,10,0,22,,16,10,,16,,34,1025,86,"{'tzname': 'America/Chicago', 'mday': '30', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 30, 2012'}",28,-6,,30.28,,19,10,,,,00,0,-2,30,0.00,America/Chicago,,12,0.00,,30,1024,36,6,16,16,30.20,0.00,,0,,12,,"12:00 PM CDT on October 30, 2012",-9,0,27,41,0,0,28
0,,,2012,,2,9,,10,1011,29.94,-8,,0.00,0,,,0,10,,3Or6HourObs,0,,3,0,6,,16,10,,-15,,32,1017,86,"{'tzname': 'America/Chicago', 'mday': '31', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on October 31, 2012'}",353,-14,,30.04,,11,10,Variable,,,00,0,-8,32,0.00,America/Chicago,,12,0.00,,31,1014,7,0,16,16,29.86,0.00,,0,,7,,"12:00 PM CDT on October 31, 2012",-26,0,18,48,0,0,17
2,,,2012,,7,25,,09,1018,30.11,11,,0.00,4,,,19,10,,,17,,11,0,48,,16,10,,46,,67,1022,72,"{'tzname': 'America/Chicago', 'mday': '01', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 01, 2012'}",57,9,,30.18,,21,10,,,,00,0,14,0,0.00,America/Chicago,,12,0.00,,01,1020,36,6,16,16,30.07,0.00,,0,,13,,"12:00 PM CDT on September 01, 2012",8,0,52,77,0,0,57
0,,,2012,,3,24,,09,1010,29.96,14,,0.00,0,,,17,7,,,13,,5,0,54,,16,10,,46,,63,1018,82,"{'tzname': 'America/Chicago', 'mday': '02', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 02, 2012'}",76,12,,30.07,,14,10,,,,00,0,11,2,0.00,America/Chicago,,12,0.00,,02,1014,50,0,11,16,29.84,0.00,,0,,9,,"12:00 PM CDT on September 02, 2012",8,0,57,75,0,0,51
6,,,2012,,2,30,,09,1010,29.86,17,,0.00,0,,,22,2,,,22,,3,0,55,,16,10,,46,,72,1012,88,"{'tzname': 'America/Chicago', 'mday': '03', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 03, 2012'}",308,13,,29.90,,13,10,,,,00,0,14,0,0.00,America/Chicago,,12,0.00,,03,1011,27,0,4,15,29.82,0.00,,0,,8,,"12:00 PM CDT on September 03, 2012",8,0,63,86,0,0,57
2,,,2012,,2,29,,09,1006,29.80,13,,0.00,0,,,20,10,,,18,,3,1,51,,16,10,,46,,68,1012,88,"{'tzname': 'America/Chicago', 'mday': '04', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 04, 2012'}",63,11,,29.88,,19,10,,,,00,0,11,0,0.00,America/Chicago,,12,0.00,,04,1009,34,0,16,16,29.70,0.00,,0,,12,,"12:00 PM CDT on September 04, 2012",8,0,55,84,0,0,51
0,,,2012,,5,23,,09,1007,29.78,12,,0.00,0,,,18,10,,,14,,8,0,49,,16,10,,45,,64,1010,88,"{'tzname': 'America/Chicago', 'mday': '05', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 05, 2012'}",277,9,,29.82,,24,10,,,,00,0,13,1,0.00,America/Chicago,,12,0.00,,05,1008,38,0,16,16,29.73,0.00,,1,,15,,"12:00 PM CDT on September 05, 2012",7,0,54,73,0,0,55
0,,,2012,,5,23,,09,1010,29.87,11,,0.00,0,,,17,10,,,12,,8,0,48,,16,10,,46,,62,1012,82,"{'tzname': 'America/Chicago', 'mday': '06', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 06, 2012'}",280,9,,29.90,,19,10,,,,00,0,11,3,0.00,America/Chicago,,12,0.00,,06,1011,41,0,16,16,29.82,0.00,,1,,12,,"12:00 PM CDT on September 06, 2012",8,0,52,73,0,0,51
0,,,2012,,3,17,,09,1012,29.92,10,,0.00,0,,,13,7,,,6,,5,0,47,,16,10,,45,,56,1014,87,"{'tzname': 'America/Chicago', 'mday': '07', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 07, 2012'}",305,8,,29.95,,23,10,,,,00,0,9,9,0.00,America/Chicago,,12,0.00,,07,1013,55,0,11,16,29.88,0.00,,1,,14,,"12:00 PM CDT on September 07, 2012",7,0,50,62,0,0,48
0,,,2012,,5,16,,09,1007,29.86,10,,0.00,0,,,11,7,,,2,,8,0,45,,16,10,,39,,52,1015,87,"{'tzname': 'America/Chicago', 'mday': '08', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 08, 2012'}",294,7,,29.99,,23,10,,,,00,0,7,13,1.02,America/Chicago,,12,0.04,,08,1011,63,0,11,16,29.75,0.00,,1,,14,,"12:00 PM CDT on September 08, 2012",4,0,50,60,0,0,44
0,,,2012,,4,20,,09,1015,30.09,9,,0.00,0,,,13,10,,,6,,6,0,45,,16,10,,39,,56,1021,87,"{'tzname': 'America/Chicago', 'mday': '09', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 09, 2012'}",306,7,,30.15,,13,10,,,,00,0,7,9,0.00,America/Chicago,,12,0.00,,09,1019,43,0,16,16,29.99,0.00,,0,,8,,"12:00 PM CDT on September 09, 2012",4,0,48,68,0,0,44
0,,,2012,,3,24,,09,1009,29.93,11,,0.00,0,,,13,7,,,6,,5,0,45,,16,10,,34,,56,1018,87,"{'tzname': 'America/Chicago', 'mday': '10', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 10, 2012'}",181,7,,30.07,,27,10,,,,00,0,3,9,0.00,America/Chicago,,12,0.00,,10,1013,44,0,11,16,29.79,0.00,,0,,17,,"12:00 PM CDT on September 10, 2012",1,0,52,75,0,0,37
0,,,2012,,2,24,,09,1005,29.75,14,,0.00,0,,,17,10,,,12,,3,0,52,,16,10,,43,,62,1009,88,"{'tzname': 'America/Chicago', 'mday': '11', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 11, 2012'}",187,11,,29.80,,34,10,,,,00,0,9,4,0.00,America/Chicago,,12,0.00,,11,1007,50,0,16,16,29.67,0.00,,0,,21,,"12:00 PM CDT on September 11, 2012",6,0,57,75,0,0,48
0,,,2012,,7,19,,09,1008,30.01,12,,0.00,0,,,13,10,,,6,,11,0,39,,16,10,,34,,56,1020,71,"{'tzname': 'America/Chicago', 'mday': '12', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 12, 2012'}",257,4,,30.13,,29,10,,,,00,0,8,9,0.00,America/Chicago,,12,0.00,,12,1016,32,0,16,16,29.78,0.00,,0,,18,,"12:00 PM CDT on September 12, 2012",1,0,54,66,0,0,46
0,,,2012,,5,19,,09,1020,30.22,4,,0.00,0,,,13,10,,,6,,8,0,35,,16,10,,34,,56,1026,66,"{'tzname': 'America/Chicago', 'mday': '13', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 13, 2012'}",287,2,,30.30,,21,10,,,,00,0,8,9,0.00,America/Chicago,,12,0.00,,13,1023,32,0,16,16,30.13,0.00,,0,,13,,"12:00 PM CDT on September 13, 2012",1,0,39,66,0,0,46
0,,,2012,,3,17,,09,1025,30.30,6,,0.00,0,,,11,10,,,2,,5,0,39,,16,10,,36,,52,1027,81,"{'tzname': 'America/Chicago', 'mday': '14', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 14, 2012'}",351,4,,30.34,,16,10,,,,00,0,5,14,0.00,America/Chicago,,12,0.00,,14,1026,42,0,16,16,30.27,0.00,,0,,10,,"12:00 PM CDT on September 14, 2012",2,0,43,62,0,0,41
0,,,2012,,5,19,,09,1013,30.12,9,,0.00,0,,,10,10,,,0,,8,0,41,,16,10,,30,,50,1025,87,"{'tzname': 'America/Chicago', 'mday': '15', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 15, 2012'}",46,5,,30.28,,19,10,,,,00,0,2,14,0.00,America/Chicago,,12,0.00,,15,1020,48,0,16,16,29.92,0.00,,0,,12,,"12:00 PM CDT on September 15, 2012",-1,0,48,66,0,0,35
0,,,2012,,3,24,,09,1010,29.87,12,,0.00,0,,,14,10,,,8,,5,0,45,,16,10,,37,,58,1013,87,"{'tzname': 'America/Chicago', 'mday': '16', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 16, 2012'}",309,7,,29.92,,19,10,,,,00,0,6,6,0.00,America/Chicago,,12,0.00,,16,1011,31,0,16,16,29.82,0.00,,1,,12,,"12:00 PM CDT on September 16, 2012",3,0,54,75,0,0,42
0,,,2012,,4,14,,09,1012,29.93,8,,0.00,0,,,9,10,,,0,,6,0,36,,16,10,,30,,48,1014,87,"{'tzname': 'America/Chicago', 'mday': '17', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 17, 2012'}",329,2,,29.96,,21,10,,,,00,0,4,17,1.52,America/Chicago,,12,0.06,,17,1013,38,0,16,16,29.88,0.00,,1,,13,,"12:00 PM CDT on September 17, 2012",-1,0,46,57,0,0,39
0,,,2012,,4,13,,09,1011,29.93,1,,0.00,0,,,6,10,,,0,,6,0,29,,16,10,,27,,42,1015,86,"{'tzname': 'America/Chicago', 'mday': '18', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 18, 2012'}",319,-2,,29.97,,21,10,,,,00,0,-1,22,0.00,America/Chicago,,12,0.00,,18,1013,33,0,16,16,29.85,0.00,,0,,13,,"12:00 PM CDT on September 18, 2012",-3,0,34,55,0,0,30
0,,,2012,,5,19,,09,999,29.63,9,,0.00,0,,,9,7,,,0,,8,1,40,,16,10,,27,,49,1011,87,"{'tzname': 'America/Chicago', 'mday': '19', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 19, 2012'}",242,4,,29.85,,27,10,,,,00,0,0,16,0.51,America/Chicago,,12,0.02,,19,1003,45,0,11,16,29.50,0.00,,1,,17,,"12:00 PM CDT on September 19, 2012",-3,0,48,66,0,0,32
0,,,2012,,7,14,,09,1004,29.74,6,,0.00,0,,,10,2,,,0,,11,0,40,,16,10,,36,,50,1010,87,"{'tzname': 'America/Chicago', 'mday': '20', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 20, 2012'}",279,4,,29.82,,21,9,,,,00,0,7,14,0.25,America/Chicago,,12,0.01,,20,1007,44,0,3,15,29.65,0.00,,1,,13,,"12:00 PM CDT on September 20, 2012",2,0,43,57,0,0,44
0,,,2012,,5,14,,09,1006,29.75,5,,0.00,0,,,8,4,,,0,,8,1,36,,16,10,,32,,47,1008,87,"{'tzname': 'America/Chicago', 'mday': '21', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 21, 2012'}",289,2,,29.78,,23,10,,,,00,0,3,18,3.05,America/Chicago,,12,0.12,,21,1007,41,0,6,16,29.71,0.00,,1,,14,,"12:00 PM CDT on September 21, 2012",0,0,41,57,0,0,37
0,,,2012,,5,10,,09,1008,30.03,3,,0.00,0,,,6,10,,,0,,8,0,32,,16,10,,27,,42,1021,87,"{'tzname': 'America/Chicago', 'mday': '22', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 22, 2012'}",327,0,,30.15,,23,10,,,,00,0,1,24,0.00,America/Chicago,,12,0.00,,22,1017,46,0,16,16,29.76,0.00,,1,,14,,"12:00 PM CDT on September 22, 2012",-3,0,37,50,0,0,33
0,,,2012,,2,13,,09,1017,30.15,1,,0.00,0,,,6,10,,,0,,3,0,29,,16,10,,25,,42,1023,86,"{'tzname': 'America/Chicago', 'mday': '23', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 23, 2012'}",279,-2,,30.21,,16,10,,,,00,0,-1,22,0.00,America/Chicago,,12,0.00,,23,1021,41,0,16,16,30.03,0.00,,0,,10,,"12:00 PM CDT on September 23, 2012",-4,0,34,55,0,0,30
0,,,2012,,9,23,,09,1002,29.77,6,,0.00,0,,,12,10,,,3,,14,0,33,,16,10,,27,,53,1017,81,"{'tzname': 'America/Chicago', 'mday': '24', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 24, 2012'}",266,1,,30.03,,35,10,,,,00,0,1,12,0.00,America/Chicago,,12,0.00,,24,1008,31,0,16,16,29.59,0.00,,0,,22,,"12:00 PM CDT on September 24, 2012",-3,0,43,73,0,0,33
0,,,2012,,3,13,,09,1010,29.90,2,,0.00,0,,,7,10,,,0,,5,0,31,,16,10,,27,,44,1015,87,"{'tzname': 'America/Chicago', 'mday': '25', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 25, 2012'}",332,-1,,29.97,,11,10,,,,00,0,0,22,0.00,America/Chicago,,12,0.00,,25,1012,44,0,16,16,29.84,0.00,,0,,7,,"12:00 PM CDT on September 25, 2012",-3,0,36,55,0,0,32
0,,,2012,,2,14,,09,1015,30.10,3,,0.00,0,,,7,10,,,0,,3,0,33,,16,10,,27,,44,1023,87,"{'tzname': 'America/Chicago', 'mday': '26', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 26, 2012'}",290,1,,30.21,,14,10,,,,00,0,-1,22,0.00,America/Chicago,,12,0.00,,26,1019,41,0,16,16,29.97,0.00,,0,,9,,"12:00 PM CDT on September 26, 2012",-3,0,37,57,0,0,30
0,,,2012,,2,16,,09,1021,30.21,3,,0.00,0,,,7,10,,,0,,3,0,32,,16,10,,23,,44,1025,86,"{'tzname': 'America/Chicago', 'mday': '27', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 27, 2012'}",216,0,,30.27,,16,10,,,,00,0,-2,21,0.00,America/Chicago,,12,0.00,,27,1023,39,0,16,16,30.15,0.00,,0,,10,,"12:00 PM CDT on September 27, 2012",-5,0,37,60,0,0,28
0,,,2012,,3,21,,09,1018,30.12,5,,0.00,0,,,12,10,,,3,,5,0,37,,16,10,,30,,53,1022,81,"{'tzname': 'America/Chicago', 'mday': '28', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 28, 2012'}",255,3,,30.17,,16,10,,,,00,0,3,12,0.00,America/Chicago,,12,0.00,,28,1020,31,0,16,16,30.06,0.00,,0,,10,,"12:00 PM CDT on September 28, 2012",-1,0,41,69,0,0,37
0,,,2012,,4,18,,09,1018,30.09,7,,0.00,0,,,11,10,,,2,,6,0,38,,16,10,,36,,52,1021,87,"{'tzname': 'America/Chicago', 'mday': '29', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 29, 2012'}",43,3,,30.14,,23,10,,,,00,0,4,14,0.00,America/Chicago,,12,0.00,,29,1019,40,0,16,16,30.06,0.00,,0,,14,,"12:00 PM CDT on September 29, 2012",2,0,45,64,0,0,39
0,,,2012,,3,17,,09,1011,29.99,7,,0.00,0,,,9,0,,,0,,5,0,38,,16,10,,28,,48,1018,87,"{'tzname': 'America/Chicago', 'mday': '30', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM CDT on September 30, 2012'}",49,3,,30.07,,13,9,,,,00,0,1,18,0.00,America/Chicago,,12,0.00,,30,1015,42,0,0,15,29.86,0.00,,0,,8,,"12:00 PM CDT on September 30, 2012",-2,0,45,62,0,0,33
0,,,2013,,7,1,,04,1015,30.06,-11,,0.00,0,,,-4,3,,,0,,11,0,6,,16,10,,3,,24,1020,74,"{'tzname': 'America/Chicago', 'mday': '01', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM CDT on April 01, 2013'}",297,-14,,30.11,,24,10,,,,00,0,-9,41,0.00,America/Chicago,,12,0.00,,01,1018,30,0,5,16,29.97,0.00,,0,,15,,"12:00 PM CDT on April 01, 2013",-16,0,12,33,1,0,15
0,,,2013,,6,2,,04,1020,30.20,-13,,0.00,0,,,-4,10,,,0,,10,0,6,,16,10,,0,,24,1026,73,"{'tzname': 'America/Chicago', 'mday': '02', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM CDT on April 02, 2013'}",302,-14,,30.30,,19,10,,,,00,0,-10,40,0.00,America/Chicago,,12,0.00,,02,1023,28,0,16,16,30.11,0.00,,0,,12,,"12:00 PM CDT on April 02, 2013",-18,0,9,35,0,0,14
0,,,2013,,4,3,,04,1013,30.20,-4,,0.00,0,,,-6,10,,,0,,6,0,10,,16,10,,-2,,21,1027,73,"{'tzname': 'America/Chicago', 'mday': '03', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM CDT on April 03, 2013'}",191,-12,,30.34,,24,10,,,,00,0,-15,44,0.00,America/Chicago,,12,0.00,,03,1023,36,0,16,16,29.93,0.00,,0,,15,,"12:00 PM CDT on April 03, 2013",-19,0,25,37,0,0,5
0,,,2013,,7,6,,04,1011,29.98,-2,,0.00,0,,,2,10,,,0,,11,0,21,,16,10,,12,,35,1020,75,"{'tzname': 'America/Chicago', 'mday': '04', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM CDT on April 04, 2013'}",288,-6,,30.13,,24,10,,,,00,0,-2,30,0.00,America/Chicago,,12,0.00,,04,1015,36,0,16,16,29.87,0.00,,0,,15,,"12:00 PM CDT on April 04, 2013",-11,0,28,42,0,0,28
0,,,2013,,4,1,,04,1017,30.16,-6,,0.00,0,,,-4,2,,,0,,6,0,14,,16,10,,9,,25,1024,80,"{'tzname': 'America/Chicago', 'mday': '05', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM CDT on April 05, 2013'}",64,-10,,30.24,,21,10,,,,00,0,-8,40,0.00,America/Chicago,,12,0.00,,05,1021,44,0,3,15,30.03,0.00,,0,,13,,"12:00 PM CDT on April 05, 2013",-13,0,21,33,1,0,17
0,,,2013,,8,1,,04,1002,29.73,-2,,0.00,0,,,-1,0,,,0,,13,0,26,,16,10,,21,,30,1016,87,"{'tzname': 'America/Chicago', 'mday': '06', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM CDT on April 06, 2013'}",70,-3,,30.02,,26,4,,,,00,0,-3,36,18.80,America/Chicago,,12,0.74,,06,1007,80,0,0,7,29.58,0.00,,1,,16,,"12:00 PM CDT on April 06, 2013",-6,0,28,33,1,0,26
0,,,2013,,2,3,,04,1004,29.81,-2,,0.00,0,,,1,10,,,0,,3,0,27,,16,10,,27,,34,1012,86,"{'tzname': 'America/Chicago', 'mday': '07', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM CDT on April 07, 2013'}",172,-3,,29.89,,16,10,,,,00,0,-1,32,0.00,America/Chicago,,12,0.00,,07,1009,65,0,16,16,29.64,0.00,,0,,10,,"12:00 PM CDT on April 07, 2013",-3,0,28,37,1,0,30
