coolingdegreedays,monthtodateheatingdegreedays,since1jancoolingdegreedays,year,snowdepthi,meanwindspdi,maxtempm,since1julsnowfallm,mon,minpressurem,meanpressurei,maxdewptm,since1sepcoolingdegreedays,snowfalli,minwspdi,heatingdegreedaysnormal,since1sepcoolingdegreedaysnormal,meantempm,minvisi,since1jancoolingdegreedaysnormal,precipsource,gdegreedays,since1julheatingdegreedays,meanwindspdm,thunder,meandewpti,since1sepheatingdegreedays,maxvism,maxvisi,monthtodatecoolingdegreedays,mindewpti,since1julheatingdegreedaysnormal,meantempi,maxpressurem,maxhumidity,date,meanwdird,meandewptm,coolingdegreedaysnormal,maxpressurei,monthtodateheatingdegreedaysnormal,maxwspdm,meanvisi,meanwdire,humidity,monthtodatesnowfalli,min,hail,mintempm,heatingdegreedays,precipm,tzname,since1julsnowfalli,hour,precipi,since1sepheatingdegreedaysnormal,mday,meanpressurem,minhumidity,minwspdm,minvism,meanvism,minpressurei,snowfallm,monthtodatesnowfallm,rain,snowdepthm,maxwspdi,monthtodatecoolingdegreedaysnormal,pretty,mindewptm,fog,maxdewpti,maxtempi,snow,tornado,mintempi
14,,,2012,,7,31,,10,1016,30.08,22,,0.00,4,,,26,10,,,29,,11,0,67,,16,10,,66,,79,1021,85,"{'tzname': 'America/New_York', 'mday': '14', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 14, 2012'}",65,19,,30.14,,24,10,,,,00,0,22,0,0.00,America/New_York,,12,0.00,,14,1019,51,6,16,16,30.02,0.00,,0,,15,,"12:00 PM EDT on October 14, 2012",19,0,71,87,0,0,71
15,,,2012,,4,32,,10,1011,29.92,22,,0.00,0,,,27,10,,,30,,6,0,70,,16,10,,64,,80,1016,94,"{'tzname': 'America/New_York', 'mday': '15', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 15, 2012'}",30,21,,30.00,,23,10,,,,00,0,23,0,0.00,America/New_York,,12,0.00,,15,1013,46,0,16,16,29.85,0.00,,0,,14,,"12:00 PM EDT on October 15, 2012",18,0,72,89,0,0,73
12,,,2012,,6,29,,10,1010,29.86,21,,0.00,4,,,24,10,,,26,,10,0,64,,16,10,,62,,76,1013,85,"{'tzname': 'America/New_York', 'mday': '16', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 16, 2012'}",16,18,,29.91,,16,10,,,,00,0,22,0,0.00,America/New_York,,12,0.00,,16,1011,49,6,16,16,29.82,0.00,,0,,10,,"12:00 PM EDT on October 16, 2012",17,0,70,84,0,0,71
10,,,2012,,3,27,,10,1010,29.87,22,,0.00,0,,,24,10,,,25,,5,0,67,,16,10,,63,,75,1013,87,"{'tzname': 'America/New_York', 'mday': '17', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 17, 2012'}",79,19,,29.92,,13,10,,,,00,0,21,0,0.00,America/New_York,,12,0.00,,17,1011,66,0,16,16,29.83,0.00,,0,,8,,"12:00 PM EDT on October 17, 2012",17,0,71,81,0,0,69
14,,,2012,,6,31,,10,1009,29.87,21,,0.00,0,,,26,10,,,28,,10,0,68,,16,10,,66,,78,1013,90,"{'tzname': 'America/New_York', 'mday': '18', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 18, 2012'}",191,20,,29.93,,19,10,,,,00,0,21,0,0.00,America/New_York,,12,0.00,,18,1011,51,0,16,16,29.81,0.00,,0,,12,,"12:00 PM EDT on October 18, 2012",19,0,69,88,0,0,70
14,,,2012,,3,31,,10,1009,29.86,21,,0.00,0,,,26,10,,,28,,5,0,66,,16,10,,61,,78,1012,90,"{'tzname': 'America/New_York', 'mday': '19', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 19, 2012'}",285,19,,29.90,,16,10,,,,00,0,21,0,0.00,America/New_York,,12,0.00,,19,1011,43,0,16,16,29.81,0.00,,0,,10,,"12:00 PM EDT on October 19, 2012",16,0,70,88,0,0,70
10,,,2012,,7,28,,10,1011,29.93,21,,0.00,0,,,24,10,,,26,,11,0,54,,16,10,,45,,76,1015,85,"{'tzname': 'America/New_York', 'mday': '20', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 20, 2012'}",323,12,,29.99,,16,10,,,,00,0,21,0,0.00,America/New_York,,12,0.00,,20,1013,28,0,16,16,29.87,0.00,,0,,10,,"12:00 PM EDT on October 20, 2012",7,0,69,82,0,0,69
7,,,2012,,5,28,,10,1015,30.04,15,,0.00,0,,,22,10,,,22,,8,0,53,,16,10,,49,,72,1019,70,"{'tzname': 'America/New_York', 'mday': '21', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 21, 2012'}",13,12,,30.09,,19,10,,,,00,0,17,0,0.00,America/New_York,,12,0.00,,21,1017,34,0,16,16,29.99,0.00,,0,,12,,"12:00 PM EDT on October 21, 2012",9,0,59,82,0,0,62
8,,,2012,,7,28,,10,1017,30.08,17,,0.00,0,,,23,10,,,23,,11,0,61,,16,10,,59,,73,1020,84,"{'tzname': 'America/New_York', 'mday': '22', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 22, 2012'}",36,16,,30.12,,32,10,,,,00,0,18,0,0.00,America/New_York,,12,0.00,,22,1019,44,0,16,16,30.04,0.00,,0,,20,,"12:00 PM EDT on October 22, 2012",15,0,63,82,0,0,64
11,,,2012,,7,29,,10,1016,30.05,18,,0.00,0,,,24,10,,,26,,11,0,62,,16,10,,61,,76,1018,81,"{'tzname': 'America/New_York', 'mday': '23', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 23, 2012'}",45,17,,30.07,,29,10,,,,00,0,20,0,0.00,America/New_York,,12,0.00,,23,1017,47,0,16,16,30.02,0.00,,0,,18,,"12:00 PM EDT on October 23, 2012",16,0,64,84,0,0,68
14,,,2012,,8,31,,10,1014,30.00,20,,0.00,5,,,26,10,,,29,,13,0,66,,16,10,,63,,79,1017,82,"{'tzname': 'America/New_York', 'mday': '24', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 24, 2012'}",47,19,,30.05,,29,10,,,,00,0,22,0,0.00,America/New_York,,12,0.00,,24,1016,48,8,16,16,29.95,0.00,,0,,18,,"12:00 PM EDT on October 24, 2012",17,0,68,87,0,0,72
12,,,2012,,8,28,,10,1010,29.89,22,,0.00,6,,,26,2,,,28,,13,0,70,,16,10,,67,,78,1014,90,"{'tzname': 'America/New_York', 'mday': '25', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 25, 2012'}",37,21,,29.95,,27,8,,,,00,0,23,0,7.37,America/New_York,,12,0.29,,25,1012,60,10,3,14,29.84,0.00,,1,,17,,"12:00 PM EDT on October 25, 2012",19,0,72,82,0,0,73
12,,,2012,,12,29,,10,1003,29.69,21,,0.00,6,,,24,2,,,26,,19,0,66,,16,10,,62,,76,1009,91,"{'tzname': 'America/New_York', 'mday': '26', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 26, 2012'}",8,19,,29.81,,48,9,,,,00,0,21,0,6.86,America/New_York,,12,0.27,,26,1005,48,10,3,14,29.62,0.00,,1,,30,,"12:00 PM EDT on October 26, 2012",17,0,69,84,0,0,69
6,,,2012,,16,23,,10,1001,29.61,17,,0.00,9,,,21,10,,,20,,26,0,60,,16,10,,59,,70,1006,73,"{'tzname': 'America/New_York', 'mday': '27', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 27, 2012'}",315,16,,29.70,,34,10,,,,00,0,20,0,0.00,America/New_York,,12,0.00,,27,1003,64,14,16,16,29.55,0.00,,0,,21,,"12:00 PM EDT on October 27, 2012",15,0,62,73,0,0,68
1,,,2012,,13,23,,10,1005,29.73,16,,0.00,9,,,19,10,,,16,,21,0,57,,16,10,,52,,66,1009,86,"{'tzname': 'America/New_York', 'mday': '28', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 28, 2012'}",289,14,,29.81,,29,10,,,,00,0,15,0,0.00,America/New_York,,12,0.00,,28,1007,60,14,16,16,29.69,0.00,,0,,18,,"12:00 PM EDT on October 28, 2012",11,0,61,73,0,0,59
0,,,2012,,15,21,,10,1007,29.81,11,,0.00,10,,,16,10,,,10,,24,0,41,,16,10,,33,,60,1012,81,"{'tzname': 'America/New_York', 'mday': '29', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 29, 2012'}",292,5,,29.88,,29,10,,,,00,0,11,5,0.00,America/New_York,,12,0.00,,29,1009,27,16,16,16,29.75,0.00,,0,,18,,"12:00 PM EDT on October 29, 2012",1,0,52,69,0,0,51
0,,,2012,,14,20,,10,1010,29.89,8,,0.00,6,,,14,10,,,7,,23,0,34,,16,10,,28,,57,1015,69,"{'tzname': 'America/New_York', 'mday': '30', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 30, 2012'}",278,1,,29.97,,39,10,,,,00,0,9,8,0.00,America/New_York,,12,0.00,,30,1012,26,10,16,16,29.84,0.00,,0,,24,,"12:00 PM EDT on October 30, 2012",-2,0,46,68,0,0,48
0,,,2012,,8,22,,10,1015,30.02,11,,0.00,0,,,16,10,,,11,,13,0,40,,16,10,,33,,61,1018,72,"{'tzname': 'America/New_York', 'mday': '31', 'hour': '12', 'mon': '10', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on October 31, 2012'}",282,4,,30.07,,34,10,,,,00,0,11,4,0.00,America/New_York,,12,0.00,,31,1016,27,0,16,16,29.97,0.00,,0,,21,,"12:00 PM EDT on October 31, 2012",1,0,51,72,0,0,51
18,,,2012,,5,33,,09,1019,30.14,24,,0.00,0,,,28,10,,,33,,8,0,73,,16,10,,67,,83,1022,94,"{'tzname': 'America/New_York', 'mday': '01', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 01, 2012'}",66,23,,30.18,,23,10,,,,00,0,25,0,0.00,America/New_York,,12,0.00,,01,1021,48,0,16,16,30.08,0.00,,0,,14,,"12:00 PM EDT on September 01, 2012",19,0,76,91,0,0,77
16,,,2012,,3,32,,09,1016,30.07,22,,0.00,0,,,27,10,,,31,,5,0,68,,16,10,,63,,81,1020,91,"{'tzname': 'America/New_York', 'mday': '02', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 02, 2012'}",85,20,,30.12,,14,10,,,,00,0,23,0,0.00,America/New_York,,12,0.00,,02,1018,42,0,16,16,30.01,0.00,,0,,9,,"12:00 PM EDT on September 02, 2012",17,0,72,90,0,0,73
16,,,2012,,3,33,,09,1015,30.04,22,,0.00,0,,,28,10,,,32,,5,0,68,,16,10,,59,,82,1019,91,"{'tzname': 'America/New_York', 'mday': '03', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 03, 2012'}",133,20,,30.08,,21,10,,,,00,0,22,0,0.00,America/New_York,,12,0.00,,03,1017,33,0,16,16,29.99,0.00,,0,,13,,"12:00 PM EDT on September 03, 2012",15,0,72,91,0,0,72
17,,,2012,,4,33,,09,1014,30.01,23,,0.00,0,,,28,10,,,32,,6,0,70,,16,10,,64,,82,1017,93,"{'tzname': 'America/New_York', 'mday': '04', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 04, 2012'}",168,21,,30.05,,16,10,,,,00,0,23,0,0.00,America/New_York,,12,0.00,,04,1016,41,0,16,16,29.94,0.00,,0,,10,,"12:00 PM EDT on September 04, 2012",18,0,74,91,0,0,73
17,,,2012,,8,33,,09,1013,29.98,23,,0.00,4,,,28,0,,,32,,13,1,71,,16,10,,65,,82,1016,94,"{'tzname': 'America/New_York', 'mday': '05', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 05, 2012'}",181,22,,30.02,,34,7,,,,00,0,23,0,52.83,America/New_York,,12,2.08,,05,1015,42,6,0,12,29.92,0.00,,1,,21,,"12:00 PM EDT on September 05, 2012",18,1,73,91,0,0,73
16,,,2012,,7,32,,09,1014,30.00,23,,0.00,0,,,27,1,,,31,,11,1,72,,16,10,,70,,81,1017,94,"{'tzname': 'America/New_York', 'mday': '06', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 06, 2012'}",197,22,,30.05,,32,8,,,,00,0,23,0,14.22,America/New_York,,12,0.56,,06,1016,55,0,1,13,29.96,0.00,,1,,20,,"12:00 PM EDT on September 06, 2012",21,0,73,90,0,0,73
16,,,2012,,5,33,,09,1013,29.98,23,,0.00,0,,,28,1,,,32,,8,0,72,,16,10,,68,,82,1017,97,"{'tzname': 'America/New_York', 'mday': '07', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 07, 2012'}",193,22,,30.03,,21,9,,,,00,0,23,0,13.72,America/New_York,,12,0.54,,07,1015,50,0,1,14,29.92,0.00,,1,,13,,"12:00 PM EDT on September 07, 2012",20,0,74,91,0,0,73
17,,,2012,,7,33,,09,1011,29.92,24,,0.00,0,,,28,9,,,32,,11,0,72,,16,10,,68,,82,1015,100,"{'tzname': 'America/New_York', 'mday': '08', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 08, 2012'}",207,22,,29.98,,24,10,,,,00,0,23,0,0.00,America/New_York,,12,0.00,,08,1013,47,0,14,16,29.87,0.00,,0,,15,,"12:00 PM EDT on September 08, 2012",20,0,75,91,0,0,73
14,,,2012,,11,29,,09,1012,29.92,24,,0.00,0,,,26,7,,,28,,18,1,74,,16,10,,72,,78,1015,90,"{'tzname': 'America/New_York', 'mday': '09', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 09, 2012'}",238,23,,29.98,,32,10,,,,00,0,24,0,1.27,America/New_York,,12,0.05,,09,1013,74,0,11,16,29.88,0.00,,1,,20,,"12:00 PM EDT on September 09, 2012",22,0,76,84,0,0,75
16,,,2012,,5,31,,09,1014,30.00,24,,0.00,0,,,27,8,,,31,,8,0,73,,16,10,,70,,81,1018,94,"{'tzname': 'America/New_York', 'mday': '10', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 10, 2012'}",20,23,,30.06,,23,10,,,,00,0,24,0,0.00,America/New_York,,12,0.00,,10,1016,61,0,13,16,29.94,0.00,,0,,14,,"12:00 PM EDT on September 10, 2012",21,0,75,87,0,0,75
16,,,2012,,8,30,,09,1017,30.11,23,,0.00,4,,,27,10,,,30,,13,0,68,,16,10,,63,,80,1022,88,"{'tzname': 'America/New_York', 'mday': '11', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 11, 2012'}",51,20,,30.17,,32,10,,,,00,0,24,0,0.00,America/New_York,,12,0.00,,11,1020,51,6,16,16,30.04,0.00,,0,,20,,"12:00 PM EDT on September 11, 2012",17,0,73,86,0,0,75
16,,,2012,,9,31,,09,1019,30.12,22,,0.00,5,,,27,10,,,30,,14,0,69,,16,10,,64,,80,1021,85,"{'tzname': 'America/New_York', 'mday': '12', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 12, 2012'}",48,21,,30.16,,29,10,,,,00,0,23,0,0.00,America/New_York,,12,0.00,,12,1020,48,8,16,16,30.09,0.00,,1,,18,,"12:00 PM EDT on September 12, 2012",18,0,72,88,0,0,73
16,,,2012,,8,32,,09,1018,30.10,22,,0.00,5,,,27,10,,,31,,13,0,69,,16,10,,65,,81,1021,87,"{'tzname': 'America/New_York', 'mday': '13', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 13, 2012'}",49,21,,30.14,,24,10,,,,00,0,23,0,0.00,America/New_York,,12,0.00,,13,1019,48,8,16,16,30.06,0.00,,0,,15,,"12:00 PM EDT on September 13, 2012",18,0,72,89,0,0,73
14,,,2012,,7,29,,09,1016,30.06,24,,0.00,5,,,26,3,,,28,,11,1,72,,16,10,,71,,78,1019,88,"{'tzname': 'America/New_York', 'mday': '14', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 14, 2012'}",54,22,,30.10,,24,9,,,,00,0,24,0,4.06,America/New_York,,12,0.16,,14,1018,67,8,5,15,30.02,0.00,,1,,15,,"12:00 PM EDT on September 14, 2012",22,0,75,84,0,0,75
14,,,2012,,7,30,,09,1017,30.08,23,,0.00,4,,,26,1,,,28,,11,0,71,,16,10,,68,,78,1020,91,"{'tzname': 'America/New_York', 'mday': '15', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 15, 2012'}",47,22,,30.12,,21,9,,,,00,0,23,0,8.38,America/New_York,,12,0.33,,15,1019,57,6,2,14,30.03,0.00,,1,,13,,"12:00 PM EDT on September 15, 2012",20,0,73,86,0,0,73
16,,,2012,,5,32,,09,1016,30.05,23,,0.00,0,,,27,10,,,31,,8,0,71,,16,10,,65,,81,1019,90,"{'tzname': 'America/New_York', 'mday': '16', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 16, 2012'}",92,22,,30.09,,23,10,,,,00,0,24,0,0.00,America/New_York,,12,0.00,,16,1017,49,0,16,16,30.00,0.00,,0,,14,,"12:00 PM EDT on September 16, 2012",18,0,74,89,0,0,75
16,,,2012,,4,32,,09,1013,29.99,24,,0.00,0,,,27,2,,,31,,6,1,71,,16,10,,66,,81,1017,94,"{'tzname': 'America/New_York', 'mday': '17', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 17, 2012'}",128,22,,30.05,,21,9,,,,00,0,23,0,6.60,America/New_York,,12,0.26,,17,1015,48,0,3,14,29.93,0.00,,1,,13,,"12:00 PM EDT on September 17, 2012",19,0,75,90,0,0,73
15,,,2012,,8,31,,09,1012,29.94,24,,0.00,0,,,27,1,,,30,,13,1,72,,16,10,,70,,80,1015,94,"{'tzname': 'America/New_York', 'mday': '18', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 18, 2012'}",208,22,,29.97,,29,9,,,,00,0,23,0,22.10,America/New_York,,12,0.87,,18,1014,65,0,2,14,29.88,0.00,,1,,18,,"12:00 PM EDT on September 18, 2012",21,0,75,87,0,0,73
15,,,2012,,6,31,,09,1013,29.99,24,,0.00,0,,,27,2,,,30,,10,1,73,,16,10,,69,,80,1018,94,"{'tzname': 'America/New_York', 'mday': '19', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 19, 2012'}",197,23,,30.07,,21,10,,,,00,0,23,0,5.33,America/New_York,,12,0.21,,19,1015,61,0,4,15,29.93,0.00,,1,,13,,"12:00 PM EDT on September 19, 2012",21,0,75,87,0,0,73
16,,,2012,,3,31,,09,1014,30.03,23,,0.00,0,,,27,9,,,30,,5,1,71,,16,10,,66,,80,1018,94,"{'tzname': 'America/New_York', 'mday': '20', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 20, 2012'}",31,22,,30.06,,14,10,,,,00,0,23,0,2.79,America/New_York,,12,0.11,,20,1017,55,0,14,16,29.96,0.00,,1,,9,,"12:00 PM EDT on September 20, 2012",19,0,73,88,0,0,73
16,,,2012,,3,32,,09,1014,30.01,23,,0.00,0,,,27,4,,,31,,5,0,72,,16,10,,68,,81,1017,94,"{'tzname': 'America/New_York', 'mday': '21', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 21, 2012'}",34,22,,30.04,,24,10,,,,00,0,23,0,7.37,America/New_York,,12,0.29,,21,1016,52,0,6,16,29.94,0.00,,1,,15,,"12:00 PM EDT on September 21, 2012",20,0,74,90,0,0,73
14,,,2012,,3,30,,09,1015,30.02,23,,0.00,0,,,27,10,,,30,,5,0,71,,16,10,,69,,80,1018,93,"{'tzname': 'America/New_York', 'mday': '22', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 22, 2012'}",45,22,,30.07,,16,10,,,,00,0,23,0,0.00,America/New_York,,12,0.00,,22,1016,57,0,16,16,29.98,0.00,,0,,10,,"12:00 PM EDT on September 22, 2012",21,0,73,86,0,0,73
16,,,2012,,2,33,,09,1016,30.06,22,,0.00,0,,,27,10,,,31,,3,0,68,,16,10,,62,,81,1019,93,"{'tzname': 'America/New_York', 'mday': '23', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 23, 2012'}",7,20,,30.09,,14,10,,,,00,0,23,0,0.00,America/New_York,,12,0.00,,23,1018,40,0,16,16,30.01,0.00,,0,,9,,"12:00 PM EDT on September 23, 2012",17,0,72,91,0,0,73
14,,,2012,,5,30,,09,1017,30.08,21,,0.00,0,,,27,10,,,30,,8,0,60,,16,10,,54,,80,1020,76,"{'tzname': 'America/New_York', 'mday': '24', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 24, 2012'}",18,16,,30.13,,19,10,,,,00,0,23,0,0.00,America/New_York,,12,0.00,,24,1019,33,0,16,16,30.04,0.00,,0,,12,,"12:00 PM EDT on September 24, 2012",12,0,70,86,0,0,73
13,,,2012,,3,31,,09,1018,30.09,22,,0.00,0,,,26,10,,,28,,5,0,66,,16,10,,60,,78,1020,85,"{'tzname': 'America/New_York', 'mday': '25', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 25, 2012'}",17,19,,30.12,,16,10,,,,00,0,21,0,0.00,America/New_York,,12,0.00,,25,1019,43,0,16,16,30.06,0.00,,0,,10,,"12:00 PM EDT on September 25, 2012",16,0,71,87,0,0,69
16,,,2012,,4,33,,09,1018,30.10,23,,0.00,0,,,28,0,,,32,,6,0,71,,16,10,,65,,82,1021,94,"{'tzname': 'America/New_York', 'mday': '26', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 26, 2012'}",52,22,,30.14,,24,8,,,,00,0,22,0,0.00,America/New_York,,12,0.00,,26,1019,43,0,1,13,30.06,0.00,,0,,15,,"12:00 PM EDT on September 26, 2012",18,1,73,91,0,0,72
18,,,2012,,4,32,,09,1017,30.09,23,,0.00,0,,,28,7,,,32,,6,1,71,,16,10,,65,,82,1021,91,"{'tzname': 'America/New_York', 'mday': '27', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 27, 2012'}",28,22,,30.14,,21,10,,,,00,0,24,0,0.25,America/New_York,,12,0.01,,27,1019,45,0,11,16,30.03,0.00,,1,,13,,"12:00 PM EDT on September 27, 2012",18,0,74,90,0,0,75
16,,,2012,,3,32,,09,1015,30.04,23,,0.00,0,,,28,10,,,32,,5,0,72,,16,10,,68,,82,1019,90,"{'tzname': 'America/New_York', 'mday': '28', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 28, 2012'}",46,22,,30.08,,23,10,,,,00,0,24,0,0.00,America/New_York,,12,0.00,,28,1017,51,0,16,16,29.98,0.00,,0,,14,,"12:00 PM EDT on September 28, 2012",20,0,73,90,0,0,75
16,,,2012,,3,33,,09,1012,29.95,23,,0.00,0,,,27,10,,,31,,5,0,72,,16,10,,68,,81,1016,94,"{'tzname': 'America/New_York', 'mday': '29', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 29, 2012'}",83,22,,30.02,,21,10,,,,00,0,23,0,0.00,America/New_York,,12,0.00,,29,1014,51,0,16,16,29.88,0.00,,0,,13,,"12:00 PM EDT on September 29, 2012",20,0,74,91,0,0,73
16,,,2012,,3,32,,09,1009,29.86,23,,0.00,0,,,28,10,,,32,,5,0,72,,16,10,,69,,82,1013,91,"{'tzname': 'America/New_York', 'mday': '30', 'hour': '12', 'mon': '09', 'year': '2012', 'min': '00', 'pretty': '12:00 PM EDT on September 30, 2012'}",170,22,,29.92,,16,10,,,,00,0,23,0,0.00,America/New_York,,12,0.00,,30,1011,52,0,16,16,29.79,0.00,,0,,10,,"12:00 PM EDT on September 30, 2012",21,0,74,90,0,0,73
9,,,2013,,7,29,,04,1014,30.01,17,,0.00,0,,,23,10,,,24,,11,0,60,,16,10,,57,,74,1018,87,"{'tzname': 'America/New_York', 'mday': '01', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 01, 2013'}",238,16,,30.06,,27,10,,,,00,0,18,0,0.00,America/New_York,,12,0.00,,01,1016,41,0,16,16,29.95,0.00,,0,,17,,"12:00 PM EDT on April 01, 2013",14,0,63,84,0,0,64
8,,,2013,,7,29,,04,1017,30.07,17,,0.00,0,,,23,8,,,23,,11,0,56,,16,10,,48,,73,1020,93,"{'tzname': 'America/New_York', 'mday': '02', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 02, 2013'}",5,13,,30.12,,23,10,,,,00,0,18,0,0.00,America/New_York,,12,0.00,,02,1018,32,0,13,16,30.03,0.00,,0,,14,,"12:00 PM EDT on April 02, 2013",9,0,63,84,0,0,64
7,,,2013,,6,29,,04,1016,30.06,20,,0.00,0,,,22,2,,,22,,10,0,62,,16,10,,56,,72,1020,94,"{'tzname': 'America/New_York', 'mday': '03', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 03, 2013'}",100,17,,30.12,,29,9,,,,00,0,17,0,17.53,America/New_York,,12,0.69,,03,1018,45,0,3,14,30.01,0.00,,1,,18,,"12:00 PM EDT on April 03, 2013",13,0,68,84,0,0,62
6,,,2013,,10,23,,04,1012,29.98,21,,0.00,0,,,21,6,,,20,,16,0,67,,16,10,,62,,70,1017,100,"{'tzname': 'America/New_York', 'mday': '04', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 04, 2013'}",191,19,,30.03,,35,9,,,,00,0,20,0,2.79,America/New_York,,12,0.11,,04,1015,71,0,10,15,29.89,0.00,,1,,22,,"12:00 PM EDT on April 04, 2013",17,0,70,73,0,0,68
2,,,2013,,10,25,,04,1010,29.90,19,,0.00,4,,,20,3,,,18,,16,0,60,,16,10,,54,,68,1017,93,"{'tzname': 'America/New_York', 'mday': '05', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 05, 2013'}",287,16,,30.03,,27,10,,,,00,0,14,0,5.08,America/New_York,,12,0.20,,05,1012,50,6,5,16,29.84,0.00,,1,,17,,"12:00 PM EDT on April 05, 2013",12,0,66,77,0,0,57
